"TIME","GEO","GEO_LABEL","AGE","SEX","Value","Flag and Footnotes"
"2007","DE50","Bremen","15 years or over","Total","11.9",""
"2008","DE50","Bremen","15 years or over","Total","9.6",""
"2009","DE50","Bremen","15 years or over","Total","9.1",""
"2010","DE50","Bremen","15 years or over","Total","8.1",""
"2011","DE50","Bremen","15 years or over","Total","7.9",""
"2012","DE50","Bremen","15 years or over","Total","6.7",""
"2013","DE50","Bremen","15 years or over","Total","7.2",""
"2004","DE60","Hamburg","15 years or over","Total","10.6",""
"2005","DE60","Hamburg","15 years or over","Total","10.5",""
"2006","DE60","Hamburg","15 years or over","Total","9.9",""
"2007","DE60","Hamburg","15 years or over","Total","9.0",""
"2008","DE60","Hamburg","15 years or over","Total","7.1",""
"2009","DE60","Hamburg","15 years or over","Total","7.2",""
"2010","DE60","Hamburg","15 years or over","Total","7.1",""
"2011","DE60","Hamburg","15 years or over","Total","5.4",""
"2012","DE60","Hamburg","15 years or over","Total","5.4",""
"2013","DE60","Hamburg","15 years or over","Total","4.8",""
"2004","DE71","Darmstadt","15 years or over","Total","7.8",""
"2005","DE71","Darmstadt","15 years or over","Total","8.1",""
"2006","DE71","Darmstadt","15 years or over","Total","7.9",""
"2007","DE71","Darmstadt","15 years or over","Total","7.2",""
"2008","DE71","Darmstadt","15 years or over","Total","6.1",""
"2009","DE71","Darmstadt","15 years or over","Total","6.3",""
"2010","DE71","Darmstadt","15 years or over","Total","5.8",""
"2011","DE71","Darmstadt","15 years or over","Total","4.7",""
"2012","DE71","Darmstadt","15 years or over","Total","4.7",""
"2013","DE71","Darmstadt","15 years or over","Total","4.3",""
"2004","DE72","Gießen","15 years or over","Total","8.5",""
"2005","DE72","Gießen","15 years or over","Total","9.0",""
"2006","DE72","Gießen","15 years or over","Total","8.5",""
"2007","DE72","Gießen","15 years or over","Total","7.2",""
"2008","DE72","Gießen","15 years or over","Total","6.6",""
"2009","DE72","Gießen","15 years or over","Total","6.7",""
"2010","DE72","Gießen","15 years or over","Total","6.1",""
"2011","DE72","Gießen","15 years or over","Total","5.2",""
"2012","DE72","Gießen","15 years or over","Total","5.1",""
"2013","DE72","Gießen","15 years or over","Total","4.6",""
"2004","DE73","Kassel","15 years or over","Total","7.7",""
"2005","DE73","Kassel","15 years or over","Total","9.3",""
"2006","DE73","Kassel","15 years or over","Total","8.5",""
"2007","DE73","Kassel","15 years or over","Total","8.0",""
"2008","DE73","Kassel","15 years or over","Total","7.5",""
"2009","DE73","Kassel","15 years or over","Total","6.6",""
"2010","DE73","Kassel","15 years or over","Total","6.0",""
"2011","DE73","Kassel","15 years or over","Total","4.4",""
"2012","DE73","Kassel","15 years or over","Total","4.5",""
"2013","DE73","Kassel","15 years or over","Total","4.3",""
"2004","DE80","Mecklenburg-Vorpommern","15 years or over","Total","22.1",""
"2005","DE80","Mecklenburg-Vorpommern","15 years or over","Total","21.4",""
"2006","DE80","Mecklenburg-Vorpommern","15 years or over","Total","19.2",""
"2007","DE80","Mecklenburg-Vorpommern","15 years or over","Total","17.5",""
"2008","DE80","Mecklenburg-Vorpommern","15 years or over","Total","14.7",""
"2009","DE80","Mecklenburg-Vorpommern","15 years or over","Total","13.9",""
"2010","DE80","Mecklenburg-Vorpommern","15 years or over","Total","12.4",""
"2011","DE80","Mecklenburg-Vorpommern","15 years or over","Total","10.2",""
"2012","DE80","Mecklenburg-Vorpommern","15 years or over","Total","10.8",""
"2013","DE80","Mecklenburg-Vorpommern","15 years or over","Total","10.1",""
"2004","DE91","Braunschweig","15 years or over","Total","10.4",""
"2005","DE91","Braunschweig","15 years or over","Total","11.6",""
"2006","DE91","Braunschweig","15 years or over","Total","10.1",""
"2007","DE91","Braunschweig","15 years or over","Total","8.9",""
"2008","DE91","Braunschweig","15 years or over","Total","8.7",""
"2009","DE91","Braunschweig","15 years or over","Total","8.5",""
"2010","DE91","Braunschweig","15 years or over","Total","7.2",""
"2011","DE91","Braunschweig","15 years or over","Total","6.4",""
"2012","DE91","Braunschweig","15 years or over","Total","5.7",""
"2013","DE91","Braunschweig","15 years or over","Total","6.4",""
"2004","DE92","Hannover","15 years or over","Total","9.9",""
"2005","DE92","Hannover","15 years or over","Total","10.5",""
"2006","DE92","Hannover","15 years or over","Total","10.5",""
"2007","DE92","Hannover","15 years or over","Total","8.4",""
"2008","DE92","Hannover","15 years or over","Total","7.6",""
"2009","DE92","Hannover","15 years or over","Total","7.9",""
"2010","DE92","Hannover","15 years or over","Total","7.1",""
"2011","DE92","Hannover","15 years or over","Total","6.8",""
"2012","DE92","Hannover","15 years or over","Total","5.5",""
"2013","DE92","Hannover","15 years or over","Total","5.5",""
"2004","DE93","Lüneburg","15 years or over","Total","8.8",""
"2005","DE93","Lüneburg","15 years or over","Total","9.7",""
"2006","DE93","Lüneburg","15 years or over","Total","9.0",""
"2007","DE93","Lüneburg","15 years or over","Total","7.4",""
"2008","DE93","Lüneburg","15 years or over","Total","6.3",""
"2009","DE93","Lüneburg","15 years or over","Total","5.4",""
"2010","DE93","Lüneburg","15 years or over","Total","5.8",""
"2011","DE93","Lüneburg","15 years or over","Total","5.4",""
"2012","DE93","Lüneburg","15 years or over","Total","4.5",""
"2013","DE93","Lüneburg","15 years or over","Total","4.4",""
"2004","DE94","Weser-Ems","15 years or over","Total","9.0",""
"2005","DE94","Weser-Ems","15 years or over","Total","10.2",""
"2006","DE94","Weser-Ems","15 years or over","Total","9.3",""
"2007","DE94","Weser-Ems","15 years or over","Total","7.1",""
"2008","DE94","Weser-Ems","15 years or over","Total","6.2",""
"2009","DE94","Weser-Ems","15 years or over","Total","5.9",""
"2010","DE94","Weser-Ems","15 years or over","Total","6.0",""
"2011","DE94","Weser-Ems","15 years or over","Total","4.2",""
"2012","DE94","Weser-Ems","15 years or over","Total","4.4",""
"2013","DE94","Weser-Ems","15 years or over","Total","4.0",""
"2004","DEA1","Düsseldorf","15 years or over","Total","9.9",""
"2005","DEA1","Düsseldorf","15 years or over","Total","10.6",""
"2006","DEA1","Düsseldorf","15 years or over","Total","9.8",""
"2007","DEA1","Düsseldorf","15 years or over","Total","8.6",""
"2008","DEA1","Düsseldorf","15 years or over","Total","7.4",""
"2009","DEA1","Düsseldorf","15 years or over","Total","7.7",""
"2010","DEA1","Düsseldorf","15 years or over","Total","7.7",""
"2011","DEA1","Düsseldorf","15 years or over","Total","6.9",""
"2012","DEA1","Düsseldorf","15 years or over","Total","6.6",""
"2013","DEA1","Düsseldorf","15 years or over","Total","6.4",""
"2004","DEA2","Köln","15 years or over","Total","8.3",""
"2005","DEA2","Köln","15 years or over","Total","9.4",""
"2006","DEA2","Köln","15 years or over","Total","9.1",""
"2007","DEA2","Köln","15 years or over","Total","7.7",""
"2008","DEA2","Köln","15 years or over","Total","7.0",""
"2009","DEA2","Köln","15 years or over","Total","7.1",""
"2010","DEA2","Köln","15 years or over","Total","7.1",""
"2011","DEA2","Köln","15 years or over","Total","6.0",""
"2012","DEA2","Köln","15 years or over","Total","5.4",""
"2013","DEA2","Köln","15 years or over","Total","5.9",""
"2004","DEA3","Münster","15 years or over","Total","8.7",""
"2005","DEA3","Münster","15 years or over","Total","9.5",""
"2006","DEA3","Münster","15 years or over","Total","9.1",""
"2007","DEA3","Münster","15 years or over","Total","7.3",""
"2008","DEA3","Münster","15 years or over","Total","6.4",""
"2009","DEA3","Münster","15 years or over","Total","7.3",""
"2010","DEA3","Münster","15 years or over","Total","6.7",""
"2011","DEA3","Münster","15 years or over","Total","5.3",""
"2012","DEA3","Münster","15 years or over","Total","5.0",""
"2013","DEA3","Münster","15 years or over","Total","5.1",""
"2004","DEA4","Detmold","15 years or over","Total","9.4",""
"2005","DEA4","Detmold","15 years or over","Total","10.2",""
"2006","DEA4","Detmold","15 years or over","Total","10.0",""
"2007","DEA4","Detmold","15 years or over","Total","8.1",""
"2008","DEA4","Detmold","15 years or over","Total","7.2",""
"2009","DEA4","Detmold","15 years or over","Total","7.7",""
"2010","DEA4","Detmold","15 years or over","Total","7.1",""
"2011","DEA4","Detmold","15 years or over","Total","5.6",""
"2012","DEA4","Detmold","15 years or over","Total","4.8",""
"2013","DEA4","Detmold","15 years or over","Total","5.1",""
"2004","DEA5","Arnsberg","15 years or over","Total","10.9",""
"2005","DEA5","Arnsberg","15 years or over","Total","12.2",""
"2006","DEA5","Arnsberg","15 years or over","Total","11.1",""
"2007","DEA5","Arnsberg","15 years or over","Total","9.7",""
"2008","DEA5","Arnsberg","15 years or over","Total","8.7",""
"2009","DEA5","Arnsberg","15 years or over","Total","9.2",""
"2010","DEA5","Arnsberg","15 years or over","Total","8.4",""
"2011","DEA5","Arnsberg","15 years or over","Total","7.3",""
"2012","DEA5","Arnsberg","15 years or over","Total","6.9",""
"2013","DEA5","Arnsberg","15 years or over","Total","6.8",""
"2004","DEB1","Koblenz","15 years or over","Total","7.6",""
"2005","DEB1","Koblenz","15 years or over","Total","8.7",""
"2006","DEB1","Koblenz","15 years or over","Total","7.8",""
"2007","DEB1","Koblenz","15 years or over","Total","6.3",""
"2008","DEB1","Koblenz","15 years or over","Total","5.8",""
"2009","DEB1","Koblenz","15 years or over","Total","6.7",""
"2010","DEB1","Koblenz","15 years or over","Total","5.2",""
"2011","DEB1","Koblenz","15 years or over","Total","4.5",""
"2012","DEB1","Koblenz","15 years or over","Total","4.0",""
"2013","DEB1","Koblenz","15 years or over","Total","3.8",""
"2004","DEB2","Trier","15 years or over","Total","6.0",""
"2005","DEB2","Trier","15 years or over","Total","7.3",""
"2006","DEB2","Trier","15 years or over","Total","6.2",""
"2007","DEB2","Trier","15 years or over","Total","5.3",""
"2008","DEB2","Trier","15 years or over","Total","5.2",""
"2009","DEB2","Trier","15 years or over","Total","4.6",""
"2010","DEB2","Trier","15 years or over","Total","4.1",""
"2011","DEB2","Trier","15 years or over","Total","4.2",""
"2012","DEB2","Trier","15 years or over","Total","2.7",""
"2013","DEB2","Trier","15 years or over","Total","3.1",""
"2004","DEB3","Rheinhessen-Pfalz","15 years or over","Total","6.9",""
"2005","DEB3","Rheinhessen-Pfalz","15 years or over","Total","9.2",""
"2006","DEB3","Rheinhessen-Pfalz","15 years or over","Total","8.7",""
"2007","DEB3","Rheinhessen-Pfalz","15 years or over","Total","5.9",""
"2008","DEB3","Rheinhessen-Pfalz","15 years or over","Total","5.7",""
"2009","DEB3","Rheinhessen-Pfalz","15 years or over","Total","5.8",""
"2010","DEB3","Rheinhessen-Pfalz","15 years or over","Total","6.1",""
"2011","DEB3","Rheinhessen-Pfalz","15 years or over","Total","5.2",""
"2012","DEB3","Rheinhessen-Pfalz","15 years or over","Total","4.4",""
"2013","DEB3","Rheinhessen-Pfalz","15 years or over","Total","4.5",""
"2004","DEC0","Saarland","15 years or over","Total","8.7",""
"2005","DEC0","Saarland","15 years or over","Total","10.8",""
"2006","DEC0","Saarland","15 years or over","Total","9.5",""
"2007","DEC0","Saarland","15 years or over","Total","7.3",""
"2008","DEC0","Saarland","15 years or over","Total","7.1",""
"2009","DEC0","Saarland","15 years or over","Total","8.4",""
"2010","DEC0","Saarland","15 years or over","Total","7.0",""
"2011","DEC0","Saarland","15 years or over","Total","6.0",""
"2012","DEC0","Saarland","15 years or over","Total","6.4",""
"2013","DEC0","Saarland","15 years or over","Total","6.2",""
"2004","DED2","Dresden","15 years or over","Total","18.7",""
"2005","DED2","Dresden","15 years or over","Total","18.3",""
"2006","DED2","Dresden","15 years or over","Total","16.2",""
"2007","DED2","Dresden","15 years or over","Total","13.4",""
"2008","DED2","Dresden","15 years or over","Total","12.3",""
"2009","DED2","Dresden","15 years or over","Total","12.0",""
"2010","DED2","Dresden","15 years or over","Total","10.4",""
"2011","DED2","Dresden","15 years or over","Total","8.8",""
"2012","DED2","Dresden","15 years or over","Total","7.6",""
"2013","DED2","Dresden","15 years or over","Total","7.3",""
"2004","DED4","Chemnitz","15 years or over","Total",":",""
"2005","DED4","Chemnitz","15 years or over","Total",":",""
"2006","DED4","Chemnitz","15 years or over","Total",":",""
"2007","DED4","Chemnitz","15 years or over","Total",":",""
"2008","DED4","Chemnitz","15 years or over","Total",":",""
"2009","DED4","Chemnitz","15 years or over","Total","12.5",""
"2010","DED4","Chemnitz","15 years or over","Total","11.5",""
"2011","DED4","Chemnitz","15 years or over","Total","8.9",""
"2012","DED4","Chemnitz","15 years or over","Total","8.0",""
"2013","DED4","Chemnitz","15 years or over","Total","7.4",""
"2004","DED5","Leipzig","15 years or over","Total",":",""
"2005","DED5","Leipzig","15 years or over","Total",":",""
"2006","DED5","Leipzig","15 years or over","Total",":",""
"2007","DED5","Leipzig","15 years or over","Total",":",""
"2008","DED5","Leipzig","15 years or over","Total",":",""
"2009","DED5","Leipzig","15 years or over","Total","13.1",""
"2010","DED5","Leipzig","15 years or over","Total","12.3",""
"2011","DED5","Leipzig","15 years or over","Total","11.2",""
"2012","DED5","Leipzig","15 years or over","Total","9.5",""
"2013","DED5","Leipzig","15 years or over","Total","9.3",""
"2004","DEE0","Sachsen-Anhalt","15 years or over","Total","22.4",""
"2005","DEE0","Sachsen-Anhalt","15 years or over","Total","20.4",""
"2006","DEE0","Sachsen-Anhalt","15 years or over","Total","17.8",""
"2007","DEE0","Sachsen-Anhalt","15 years or over","Total","15.7",""
"2008","DEE0","Sachsen-Anhalt","15 years or over","Total","14.5",""
"2009","DEE0","Sachsen-Anhalt","15 years or over","Total","13.7",""
"2010","DEE0","Sachsen-Anhalt","15 years or over","Total","11.4",""
"2011","DEE0","Sachsen-Anhalt","15 years or over","Total","10.4",""
"2012","DEE0","Sachsen-Anhalt","15 years or over","Total","9.5",""
"2013","DEE0","Sachsen-Anhalt","15 years or over","Total","9.0",""
"2004","DEF0","Schleswig-Holstein","15 years or over","Total","9.7",""
"2005","DEF0","Schleswig-Holstein","15 years or over","Total","10.3",""
"2006","DEF0","Schleswig-Holstein","15 years or over","Total","9.1",""
"2007","DEF0","Schleswig-Holstein","15 years or over","Total","8.0",""
"2008","DEF0","Schleswig-Holstein","15 years or over","Total","6.8",""
"2009","DEF0","Schleswig-Holstein","15 years or over","Total","7.3",""
"2010","DEF0","Schleswig-Holstein","15 years or over","Total","6.8",""
"2011","DEF0","Schleswig-Holstein","15 years or over","Total","5.9",""
"2012","DEF0","Schleswig-Holstein","15 years or over","Total","5.1",""
"2013","DEF0","Schleswig-Holstein","15 years or over","Total","5.0",""
"2004","DEG0","Thüringen","15 years or over","Total","16.3",""
"2005","DEG0","Thüringen","15 years or over","Total","17.2",""
"2006","DEG0","Thüringen","15 years or over","Total","15.7",""
"2007","DEG0","Thüringen","15 years or over","Total","13.8",""
"2008","DEG0","Thüringen","15 years or over","Total","10.7",""
"2009","DEG0","Thüringen","15 years or over","Total","10.7",""
"2010","DEG0","Thüringen","15 years or over","Total","8.6",""
"2011","DEG0","Thüringen","15 years or over","Total","7.6",""
"2012","DEG0","Thüringen","15 years or over","Total","7.2",""
"2013","DEG0","Thüringen","15 years or over","Total","6.0",""
"2004","EE00","Eesti","15 years or over","Total","10.0",""
"2005","EE00","Eesti","15 years or over","Total","7.9",""
"2006","EE00","Eesti","15 years or over","Total","5.9",""
"2007","EE00","Eesti","15 years or over","Total","4.7",""
"2008","EE00","Eesti","15 years or over","Total","5.5",""
"2009","EE00","Eesti","15 years or over","Total","13.8",""
"2010","EE00","Eesti","15 years or over","Total","16.9",""
"2011","EE00","Eesti","15 years or over","Total","12.5",""
"2012","EE00","Eesti","15 years or over","Total","10.2",""
